t,item,fy_end,n_q,fy,err
RTX,net_income,2012-12-31,4,5130000000.0,0.0
RTX,net_income,2013-12-31,4,5721000000.0,0.0
RTX,net_income,2014-12-31,4,6220000000.0,0.0
RTX,net_income,2015-12-31,4,7608000000.0,0.0
RTX,net_income,2016-12-31,4,5055000000.0,0.0
RTX,net_income,2017-12-31,4,4552000000.0,0.0
RTX,net_income,2018-12-31,4,5269000000.0,0.0
RTX,net_income,2019-12-31,4,5537000000.0,0.0
RTX,net_income,2020-12-31,4,-3519000000.0,0.0
RTX,net_income,2021-12-31,4,3864000000.0,0.0
RTX,net_income,2022-12-31,4,5197000000.0,0.0
RTX,net_income,2023-12-31,4,3195000000.0,0.0
RTX,net_income,2024-12-31,4,4774000000.0,0.0
RTX,net_income,2025-12-31,4,6732000000.0,0.0
RTX,ocf,2011-12-31,4,6590000000.0,0.0
RTX,ocf,2012-12-31,3,6605000000.0,
RTX,ocf,2013-12-31,4,7505000000.0,0.025449700199866754
RTX,ocf,2014-12-31,4,7336000000.0,0.04661941112322792
RTX,ocf,2022-12-31,4,7168000000.0,0.0
RTX,ocf,2023-12-31,4,7883000000.0,0.0
RTX,ocf,2024-12-31,4,7159000000.0,0.0
RTX,ocf,2025-12-31,4,10567000000.0,0.0
RTX,ocf,2015-12-31,4,6698000000.0,0.0
RTX,ocf,2016-12-31,4,6412000000.0,0.0
RTX,ocf,2017-12-31,4,5631000000.0,0.0
RTX,ocf,2018-12-31,4,6322000000.0,0.0
RTX,ocf,2019-12-31,4,8883000000.0,0.0
RTX,ocf,2020-12-31,4,4334000000.0,0.0
RTX,ocf,2021-12-31,4,7142000000.0,0.0
SBUX,revenue,2011-10-02,4,11700400000.0,0.0
SBUX,revenue,2012-09-30,4,13299500000.0,0.0
SBUX,revenue,2013-09-29,4,14892200000.0,0.0
SBUX,revenue,2016-10-02,4,21315900000.0,0.0
SBUX,revenue,2017-10-01,4,22386800000.0,0.0
SBUX,revenue,2018-09-30,4,24719500000.0,4.045389267582273e-06
SBUX,revenue,2019-09-29,4,26508600000.0,0.0
SBUX,revenue,2020-09-27,4,23518000000.0,0.0
SBUX,revenue,2021-10-03,4,29060600000.0,0.0
SBUX,revenue,2022-10-02,4,32250300000.0,0.0
SBUX,revenue,2023-10-01,4,35975600000.0,0.0
SBUX,revenue,2024-09-29,4,36176200000.0,0.0
SBUX,revenue,2025-09-28,4,37184400000.0,0.0
SBUX,revenue,2014-09-28,4,16447800000.0,0.0
SBUX,revenue,2015-09-27,4,19162700000.0,0.0
SBUX,net_income,2011-10-02,4,1245700000.0,0.0
SBUX,net_income,2012-09-30,4,1383800000.0,0.0
SBUX,net_income,2013-09-29,4,8300000.0,0.0
SBUX,net_income,2014-09-28,4,2068100000.0,0.0
SBUX,net_income,2015-09-27,4,2757400000.0,0.0
SBUX,net_income,2016-10-02,4,2817700000.0,0.0
SBUX,net_income,2017-10-01,4,2884700000.0,0.0
SBUX,net_income,2018-09-30,4,4518300000.0,0.0
SBUX,net_income,2019-09-29,4,3599200000.0,0.0
SBUX,net_income,2020-09-27,4,928300000.0,0.0
SBUX,net_income,2021-10-03,4,4199300000.0,0.0
SBUX,net_income,2022-10-02,4,3281600000.0,0.0
SBUX,net_income,2023-10-01,4,4124500000.0,0.0
SBUX,net_income,2024-09-29,4,3760900000.0,0.0
SBUX,net_income,2025-09-28,4,1856400000.0,0.0
SBUX,ocf,2011-10-02,4,1612400000.0,0.0
SBUX,ocf,2012-09-30,4,1750300000.0,0.0
SBUX,ocf,2013-09-29,4,2908300000.0,0.0
SBUX,ocf,2014-09-28,4,607800000.0,0.0
SBUX,ocf,2015-09-27,4,3749100000.0,0.0
SBUX,ocf,2016-10-02,4,4575100000.0,0.0
SBUX,ocf,2017-10-01,4,4174300000.0,0.0
SBUX,ocf,2018-09-30,4,11937800000.0,0.0
SBUX,ocf,2019-09-29,4,5047000000.0,0.0
SBUX,ocf,2020-09-27,4,1597800000.0,0.0
SBUX,ocf,2021-10-03,4,5989100000.0,0.0
SBUX,ocf,2022-10-02,4,4397300000.0,0.0
SBUX,ocf,2023-10-01,4,6008700000.0,0.0
SBUX,ocf,2024-09-29,4,6095600000.0,0.0
SBUX,ocf,2025-09-28,4,4747500000.0,0.0
SCHW,revenue,2011-12-31,4,4691000000.0,0.0
SCHW,revenue,2012-12-31,4,4883000000.0,0.0
SCHW,revenue,2013-12-31,4,5435000000.0,0.0
SCHW,revenue,2014-12-31,4,6058000000.0,0.0
SCHW,revenue,2015-12-31,4,6380000000.0,0.0
SCHW,revenue,2016-12-31,4,7478000000.0,0.0
SCHW,revenue,2017-12-31,4,8618000000.0,0.0
SCHW,revenue,2018-12-31,4,10132000000.0,0.0
SCHW,revenue,2019-12-31,4,10721000000.0,0.0
SCHW,revenue,2020-12-31,4,11691000000.0,0.0
SCHW,revenue,2021-12-31,4,18520000000.0,0.0
SCHW,revenue,2022-12-31,4,20762000000.0,0.0
SCHW,revenue,2023-12-31,4,18837000000.0,0.0
SCHW,revenue,2024-12-31,4,19606000000.0,0.0
SCHW,revenue,2025-12-31,4,23921000000.0,0.0
SCHW,net_income,2011-12-31,4,864000000.0,0.0
SCHW,net_income,2012-12-31,4,928000000.0,0.0
SCHW,net_income,2013-12-31,4,1071000000.0,0.0
SCHW,net_income,2014-12-31,4,1321000000.0,0.0
SCHW,net_income,2015-12-31,4,1447000000.0,0.0
SCHW,net_income,2016-12-31,4,1889000000.0,0.0
SCHW,net_income,2017-12-31,4,2354000000.0,0.0
SCHW,net_income,2018-12-31,4,3507000000.0,0.0
SCHW,net_income,2019-12-31,4,3704000000.0,0.0
SCHW,net_income,2020-12-31,4,3299000000.0,0.0
SCHW,net_income,2021-12-31,4,5855000000.0,0.0
SCHW,net_income,2022-12-31,4,7183000000.0,0.0
SCHW,net_income,2023-12-31,4,5067000000.0,0.0
SCHW,net_income,2024-12-31,4,5942000000.0,0.0
SCHW,net_income,2025-12-31,4,8852000000.0,0.0
SCHW,ocf,2011-12-31,4,2464000000.0,0.0
SCHW,ocf,2012-12-31,4,1266000000.0,0.0
SCHW,ocf,2016-12-31,4,2662000000.0,0.0
SCHW,ocf,2017-12-31,4,1263000000.0,0.0
SCHW,ocf,2018-12-31,4,12456000000.0,0.0
SCHW,ocf,2019-12-31,4,9325000000.0,0.0
SCHW,ocf,2020-12-31,4,6852000000.0,0.0
SCHW,ocf,2021-12-31,4,2118000000.0,0.0
SCHW,ocf,2022-12-31,4,2057000000.0,0.0
SCHW,ocf,2023-12-31,4,19587000000.0,0.0
SCHW,ocf,2024-12-31,4,2670000000.0,0.0
SCHW,ocf,2025-12-31,4,9311000000.0,0.0
SCHW,ocf,2013-12-31,4,1656000000.0,0.0
SCHW,ocf,2014-12-31,4,2348000000.0,0.0
SCHW,ocf,2015-12-31,4,1246000000.0,0.0
SHOP,revenue,2022-12-31,0,5600000000.0,
SHOP,revenue,2023-12-31,0,7060000000.0,
SHOP,revenue,2024-12-31,4,8880000000.0,0.0
SHOP,revenue,2025-12-31,4,11556000000.0,0.0
SHOP,net_income,2022-12-31,0,-3460000000.0,
SHOP,net_income,2023-12-31,0,132000000.0,
SHOP,net_income,2024-12-31,4,2019000000.0,0.0
SHOP,net_income,2025-12-31,4,1231000000.0,0.0
SHOP,ocf,2022-12-31,0,-136000000.0,
SHOP,ocf,2023-12-31,0,944000000.0,
SHOP,ocf,2024-12-31,4,1616000000.0,0.0
SHOP,ocf,2025-12-31,4,2033000000.0,0.0
SLB,revenue,2011-12-31,4,39540000000.0,0.0
SLB,revenue,2012-12-31,4,42149000000.0,0.0
SLB,revenue,2013-12-31,4,45266000000.0,0.0
SLB,revenue,2014-12-31,4,48580000000.0,0.0
SLB,revenue,2015-12-31,4,35475000000.0,0.0
SLB,revenue,2016-12-31,4,27810000000.0,0.0
SLB,revenue,2017-12-31,4,30440000000.0,0.0
SLB,revenue,2018-12-31,4,32815000000.0,3.0473868657626086e-05
SLB,revenue,2019-12-31,4,32917000000.0,0.0
SLB,revenue,2020-12-31,4,23601000000.0,0.0
SLB,revenue,2021-12-31,4,22929000000.0,0.0
SLB,revenue,2022-12-31,4,28091000000.0,0.0
SLB,revenue,2023-12-31,4,33135000000.0,0.0
SLB,revenue,2024-12-31,4,36289000000.0,0.0
SLB,revenue,2025-12-31,4,35708000000.0,0.0
SLB,net_income,2011-12-31,4,4997000000.0,0.0
SLB,net_income,2012-12-31,4,5490000000.0,0.0
SLB,net_income,2013-12-31,4,6732000000.0,0.0
SLB,net_income,2014-12-31,4,5438000000.0,0.0
SLB,net_income,2015-12-31,4,2072000000.0,0.0
SLB,net_income,2016-12-31,4,-1687000000.0,0.0
SLB,net_income,2017-12-31,4,-1505000000.0,0.0
SLB,net_income,2018-12-31,4,2138000000.0,0.0
SLB,net_income,2019-12-31,4,-10137000000.0,0.0
SLB,net_income,2020-12-31,4,-10518000000.0,0.0
SLB,net_income,2021-12-31,4,1881000000.0,0.0
SLB,net_income,2022-12-31,4,3441000000.0,0.0
SLB,net_income,2023-12-31,4,4203000000.0,0.0
SLB,net_income,2024-12-31,4,4461000000.0,0.0
SLB,net_income,2025-12-31,4,3374000000.0,0.0
SLB,ocf,2011-12-31,4,6169000000.0,0.0
SLB,ocf,2012-12-31,4,6814000000.0,0.0
SLB,ocf,2013-12-31,4,9788000000.0,0.0
SLB,ocf,2016-12-31,4,6261000000.0,0.0
SLB,ocf,2017-12-31,4,5663000000.0,0.0
SLB,ocf,2018-12-31,4,5713000000.0,0.0
SLB,ocf,2019-12-31,4,5431000000.0,0.0
SLB,ocf,2020-12-31,4,2944000000.0,0.0
SLB,ocf,2021-12-31,4,4651000000.0,0.0
SLB,ocf,2022-12-31,4,3720000000.0,0.0
SLB,ocf,2023-12-31,4,6637000000.0,0.0
SLB,ocf,2024-12-31,4,6602000000.0,0.0
SLB,ocf,2025-12-31,4,6489000000.0,0.0
SLB,ocf,2014-12-31,3,11195000000.0,
SLB,ocf,2015-12-31,4,8805000000.0,0.0
SNAP,revenue,2015-12-31,0,58663000.0,
SNAP,revenue,2016-12-31,4,404482000.0,0.0
SNAP,revenue,2017-12-31,4,824949000.0,0.0
SNAP,revenue,2018-12-31,4,1180446000.0,0.0
SNAP,revenue,2019-12-31,4,1715534000.0,0.0
SNAP,revenue,2020-12-31,4,2506626000.0,0.0
SNAP,revenue,2021-12-31,4,4117048000.0,0.0
SNAP,revenue,2022-12-31,4,4601847000.0,0.0
SNAP,revenue,2023-12-31,4,4606115000.0,0.0
SNAP,revenue,2024-12-31,4,5361398000.0,0.0
SNAP,revenue,2025-12-31,4,5931447000.0,0.0
SNAP,net_income,2015-12-31,0,-372893000.0,
SNAP,net_income,2016-12-31,4,-514643000.0,0.0
SNAP,net_income,2017-12-31,4,-3445066000.0,0.0
SNAP,net_income,2018-12-31,4,-1255911000.0,0.0
SNAP,net_income,2019-12-31,4,-1033660000.0,0.0
SNAP,net_income,2020-12-31,4,-944839000.0,0.0
SNAP,net_income,2021-12-31,4,-487955000.0,0.0
SNAP,net_income,2022-12-31,4,-1429653000.0,0.0
SNAP,net_income,2023-12-31,4,-1322485000.0,0.0
SNAP,net_income,2024-12-31,4,-697856000.0,0.0
SNAP,net_income,2025-12-31,4,-460489000.0,0.0
SNAP,ocf,2016-12-31,4,-611245000.0,0.0
SNAP,ocf,2017-12-31,4,-734667000.0,0.0
SNAP,ocf,2018-12-31,4,-689924000.0,0.0
SNAP,ocf,2019-12-31,4,-304958000.0,0.0
SNAP,ocf,2020-12-31,4,-167644000.0,0.0
SNAP,ocf,2021-12-31,4,292880000.0,0.0
SNAP,ocf,2022-12-31,4,184614000.0,0.0
SNAP,ocf,2023-12-31,4,246521000.0,0.0
SNAP,ocf,2024-12-31,4,413480000.0,0.0
SNAP,ocf,2025-12-31,4,656170000.0,0.0
SNAP,ocf,2015-12-31,0,-306622000.0,
SNOW,revenue,2019-01-31,0,96666000.0,
SNOW,revenue,2020-01-31,2,264748000.0,
SNOW,revenue,2021-01-31,4,592049000.0,0.0
SNOW,revenue,2022-01-31,4,1219327000.0,0.0
SNOW,revenue,2023-01-31,4,2065659000.0,0.0
SNOW,revenue,2024-01-31,4,2806489000.0,0.0
SNOW,revenue,2025-01-31,4,3626396000.0,0.0
SNOW,revenue,2026-01-31,4,4683946000.0,0.0
SNOW,net_income,2019-01-31,0,-178028000.0,
SNOW,net_income,2020-01-31,2,-348535000.0,
SNOW,net_income,2021-01-31,4,-539102000.0,0.0
SNOW,net_income,2022-01-31,4,-679948000.0,0.0
SNOW,net_income,2023-01-31,4,-796705000.0,0.0
SNOW,net_income,2024-01-31,4,-836097000.0,0.0
SNOW,net_income,2025-01-31,4,-1285640000.0,0.0
SNOW,net_income,2026-01-31,4,-1331616000.0,0.0
SNOW,ocf,2019-01-31,0,-143982000.0,
SNOW,ocf,2020-01-31,1,-176558000.0,
SNOW,ocf,2021-01-31,4,-45417000.0,0.0
SNOW,ocf,2022-01-31,4,110179000.0,0.0
SNOW,ocf,2023-01-31,4,545639000.0,0.0
SNOW,ocf,2024-01-31,4,848122000.0,0.0
SNOW,ocf,2025-01-31,4,959764000.0,0.0
SNOW,ocf,2026-01-31,4,1221942000.0,0.0
SOFI,revenue,2019-12-31,0,4520000.0,
SOFI,revenue,2020-12-31,3,103331000.0,
SOFI,revenue,2021-12-31,4,247718000.0,0.0
SOFI,revenue,2022-12-31,4,377096000.0,0.0
SOFI,revenue,2023-12-31,4,421454000.0,0.0
SOFI,revenue,2024-12-31,4,503123000.0,0.0
SOFI,revenue,2025-12-31,4,619353000.0,0.0
SOFI,net_income,2019-12-31,0,-239697000.0,
SOFI,net_income,2020-12-31,3,-224053000.0,
SOFI,net_income,2021-12-31,4,-483937000.0,0.0
SOFI,net_income,2022-12-31,4,-320407000.0,0.0
SOFI,net_income,2023-12-31,4,-300742000.0,0.0
SOFI,net_income,2024-12-31,4,498665000.0,0.0
SOFI,net_income,2025-12-31,4,481320000.0,0.0
SOFI,ocf,2019-12-31,0,-54733000.0,
SOFI,ocf,2020-12-31,2,-479336000.0,
SOFI,ocf,2021-12-31,4,-1350217000.0,0.0
SOFI,ocf,2022-12-31,4,-7255858000.0,0.0
SOFI,ocf,2023-12-31,4,-7227139000.0,0.0
SOFI,ocf,2024-12-31,4,-1119807000.0,0.0
SOFI,ocf,2025-12-31,4,-3742458000.0,0.0
SPGI,revenue,2011-12-31,4,6246000000.0,0.0
SPGI,revenue,2012-12-31,4,4450000000.0,0.0
SPGI,revenue,2013-12-31,4,4875000000.0,0.0
SPGI,revenue,2014-12-31,4,5051000000.0,0.0
SPGI,revenue,2015-12-31,4,5313000000.0,0.0
SPGI,revenue,2016-12-31,4,5661000000.0,0.0
SPGI,revenue,2017-12-31,4,6063000000.0,0.0
SPGI,revenue,2018-12-31,4,6258000000.0,0.0
SPGI,revenue,2019-12-31,4,6699000000.0,0.0
SPGI,revenue,2020-12-31,4,7442000000.0,0.0
SPGI,revenue,2021-12-31,4,8297000000.0,0.0
SPGI,revenue,2022-12-31,4,11181000000.0,0.0
SPGI,revenue,2023-12-31,4,12497000000.0,0.0
SPGI,revenue,2024-12-31,4,14208000000.0,0.0
SPGI,revenue,2025-12-31,4,15336000000.0,0.0
SPGI,net_income,2011-12-31,4,911000000.0,0.0
SPGI,net_income,2012-12-31,4,437000000.0,0.0
SPGI,net_income,2013-12-31,4,1376000000.0,0.0
SPGI,net_income,2014-12-31,4,-115000000.0,0.0
SPGI,net_income,2015-12-31,4,1156000000.0,0.0
SPGI,net_income,2016-12-31,4,2106000000.0,0.0
SPGI,net_income,2017-12-31,4,1496000000.0,0.0
SPGI,net_income,2018-12-31,4,1958000000.0,0.0
SPGI,net_income,2019-12-31,4,2123000000.0,0.0
SPGI,net_income,2020-12-31,4,2339000000.0,0.0
SPGI,net_income,2021-12-31,4,3024000000.0,0.0
SPGI,net_income,2022-12-31,4,3248000000.0,0.0
SPGI,net_income,2023-12-31,4,2626000000.0,0.0
SPGI,net_income,2024-12-31,4,3852000000.0,0.0
SPGI,net_income,2025-12-31,4,4471000000.0,0.0
SPGI,ocf,2011-12-31,4,1344000000.0,0.0
SPGI,ocf,2012-12-31,4,747000000.0,0.0
SPGI,ocf,2013-12-31,3,816000000.0,
SPGI,ocf,2014-12-31,3,1209000000.0,
SPGI,ocf,2015-12-31,4,195000000.0,0.8256410256410256
SPGI,ocf,2016-12-31,4,1464000000.0,0.05874316939890711
SPGI,ocf,2017-12-31,4,2016000000.0,0.0
SPGI,ocf,2018-12-31,4,2064000000.0,0.0
SPGI,ocf,2019-12-31,4,2776000000.0,0.0
SPGI,ocf,2020-12-31,4,3567000000.0,0.0
SPGI,ocf,2021-12-31,4,3598000000.0,0.0
SPGI,ocf,2022-12-31,4,2603000000.0,0.0
SPGI,ocf,2023-12-31,4,3710000000.0,0.0
SPGI,ocf,2024-12-31,4,5689000000.0,0.0
SPGI,ocf,2025-12-31,4,5651000000.0,0.0
SYK,revenue,2016-12-31,4,11325000000.0,0.0
SYK,revenue,2017-12-31,4,12444000000.0,0.0
SYK,revenue,2018-12-31,4,13601000000.0,0.0
SYK,revenue,2019-12-31,4,14884000000.0,0.0
SYK,revenue,2020-12-31,4,14351000000.0,0.0
SYK,revenue,2021-12-31,4,17108000000.0,0.0
SYK,revenue,2022-12-31,4,18449000000.0,0.0
SYK,revenue,2023-12-31,4,20498000000.0,0.0
SYK,revenue,2024-12-31,4,22595000000.0,0.0
SYK,revenue,2025-12-31,4,25116000000.0,0.0
SYK,revenue,2011-12-31,4,8307000000.0,0.0
SYK,revenue,2012-12-31,4,8657000000.0,0.0
SYK,revenue,2013-12-31,4,9021000000.0,0.0
SYK,revenue,2014-12-31,4,9675000000.0,0.0
SYK,revenue,2015-12-31,4,9946000000.0,0.0
SYK,net_income,2011-12-31,4,1345000000.0,0.0
SYK,net_income,2012-12-31,4,1298000000.0,0.0
SYK,net_income,2013-12-31,4,1006000000.0,0.0
SYK,net_income,2014-12-31,4,515000000.0,0.0
SYK,net_income,2015-12-31,4,1439000000.0,0.0
SYK,net_income,2016-12-31,4,1647000000.0,0.0
SYK,net_income,2017-12-31,4,1020000000.0,0.0
SYK,net_income,2018-12-31,4,3553000000.0,0.0
SYK,net_income,2019-12-31,4,2083000000.0,0.0
SYK,net_income,2020-12-31,4,1599000000.0,0.0
SYK,net_income,2021-12-31,4,1994000000.0,0.0
SYK,net_income,2022-12-31,4,2358000000.0,0.0
SYK,net_income,2023-12-31,4,3165000000.0,0.0
SYK,net_income,2024-12-31,4,2993000000.0,0.0
SYK,net_income,2025-12-31,4,3246000000.0,0.0
SYK,ocf,2011-12-31,4,1434000000.0,0.0
SYK,ocf,2012-12-31,4,1657000000.0,0.0
SYK,ocf,2013-12-31,4,1886000000.0,0.0
SYK,ocf,2014-12-31,4,1782000000.0,0.0
SYK,ocf,2015-12-31,4,899000000.0,0.0
SYK,ocf,2016-12-31,4,1812000000.0,0.0
SYK,ocf,2017-12-31,4,1559000000.0,0.0
SYK,ocf,2018-12-31,4,2610000000.0,0.0
SYK,ocf,2019-12-31,4,2191000000.0,0.0
SYK,ocf,2020-12-31,4,3277000000.0,0.0
SYK,ocf,2021-12-31,4,3263000000.0,0.0
SYK,ocf,2022-12-31,4,2624000000.0,0.0
SYK,ocf,2023-12-31,4,3711000000.0,0.0
SYK,ocf,2024-12-31,4,4242000000.0,0.0
SYK,ocf,2025-12-31,4,5044000000.0,0.0
T,revenue,2011-12-31,4,126723000000.0,0.0
T,revenue,2012-12-31,4,127434000000.0,0.0
T,revenue,2013-12-31,4,128752000000.0,0.0
T,revenue,2014-12-31,4,132447000000.0,0.0
T,revenue,2015-12-31,4,146801000000.0,0.0
T,revenue,2016-12-31,4,163786000000.0,0.0
T,revenue,2017-12-31,4,160546000000.0,0.0
T,revenue,2018-12-31,4,170756000000.0,0.0
T,revenue,2019-12-31,4,181193000000.0,0.0
T,revenue,2020-12-31,4,171760000000.0,0.0
T,revenue,2021-12-31,4,168864000000.0,0.0
T,revenue,2022-12-31,4,120741000000.0,0.0
T,revenue,2023-12-31,4,122428000000.0,0.0
T,revenue,2024-12-31,4,122336000000.0,0.0
T,revenue,2025-12-31,4,125648000000.0,0.0
T,net_income,2011-12-31,4,3944000000.0,0.0
T,net_income,2012-12-31,4,7264000000.0,0.0
T,net_income,2013-12-31,4,18249000000.0,0.0
T,net_income,2014-12-31,4,6224000000.0,0.0
T,net_income,2015-12-31,4,13345000000.0,0.0
T,net_income,2016-12-31,4,12976000000.0,0.0
T,net_income,2017-12-31,4,29450000000.0,0.0
T,net_income,2018-12-31,4,19370000000.0,0.0
T,net_income,2019-12-31,4,13903000000.0,0.0
T,net_income,2020-12-31,4,-5176000000.0,0.0
T,net_income,2021-12-31,4,20081000000.0,0.0
T,net_income,2022-12-31,4,-8524000000.0,0.0
T,net_income,2023-12-31,4,14400000000.0,0.0
T,net_income,2024-12-31,4,10948000000.0,0.0
T,net_income,2025-12-31,4,21953000000.0,0.0
T,ocf,2011-12-31,4,34648000000.0,0.0
T,ocf,2012-12-31,4,39176000000.0,0.0
T,ocf,2013-12-31,4,34796000000.0,0.0
T,ocf,2014-12-31,4,31338000000.0,0.0
T,ocf,2015-12-31,4,35880000000.0,0.0
T,ocf,2016-12-31,3,39344000000.0,
T,ocf,2017-12-31,4,39151000000.0,0.020459247528798755
T,ocf,2018-12-31,4,43602000000.0,0.0
T,ocf,2019-12-31,4,48668000000.0,0.0
T,ocf,2020-12-31,4,43130000000.0,0.0
T,ocf,2021-12-31,4,41957000000.0,0.0
T,ocf,2023-12-31,4,38314000000.0,0.0
T,ocf,2024-12-31,4,38771000000.0,0.0
T,ocf,2025-12-31,4,40284000000.0,0.0
T,ocf,2022-12-31,4,35812000000.0,0.05299899475036301
TDOC,revenue,2013-12-31,0,19906000.0,
TDOC,revenue,2014-12-31,3,43528000.0,
TDOC,revenue,2015-12-31,4,77384000.0,0.0
TDOC,revenue,2016-12-31,4,123157000.0,0.0
TDOC,revenue,2017-12-31,4,233279000.0,0.0
TDOC,revenue,2018-12-31,4,417907000.0,0.0
TDOC,revenue,2020-12-31,4,1093962000.0,0.0
TDOC,revenue,2021-12-31,4,2032707000.0,0.0
TDOC,revenue,2022-12-31,4,2406840000.0,0.0
TDOC,revenue,2023-12-31,4,2602415000.0,0.0
TDOC,revenue,2024-12-31,4,2569574000.0,0.0
TDOC,revenue,2025-12-31,4,2529977000.0,0.0
TDOC,revenue,2019-12-31,4,553307000.0,0.0
TDOC,net_income,2013-12-31,0,-6019000.0,
TDOC,net_income,2014-12-31,3,-17037000.0,
TDOC,net_income,2015-12-31,4,-58020000.0,0.0
TDOC,net_income,2016-12-31,4,-74216000.0,0.0
TDOC,net_income,2017-12-31,4,-106782000.0,0.0
TDOC,net_income,2018-12-31,4,-97084000.0,0.0
TDOC,net_income,2019-12-31,4,-98864000.0,0.0
TDOC,net_income,2020-12-31,4,-485136000.0,0.0
TDOC,net_income,2021-12-31,4,-428793000.0,0.0
TDOC,net_income,2022-12-31,4,-13659531000.0,0.0
TDOC,net_income,2023-12-31,4,-220368000.0,0.0
TDOC,net_income,2024-12-31,4,-1001245000.0,0.0
TDOC,net_income,2025-12-31,4,-200322000.0,0.0
TDOC,ocf,2015-12-31,4,-47181000.0,0.0
TDOC,ocf,2016-12-31,4,-51795000.0,0.0
TDOC,ocf,2017-12-31,4,-34441000.0,0.0
TDOC,ocf,2018-12-31,4,-4860000.0,0.0
TDOC,ocf,2019-12-31,4,29869000.0,0.0
TDOC,ocf,2020-12-31,4,-53511000.0,0.0
TDOC,ocf,2021-12-31,4,193990000.0,0.0
TDOC,ocf,2022-12-31,4,189292000.0,0.0
TDOC,ocf,2023-12-31,4,350021000.0,0.0
TDOC,ocf,2024-12-31,4,293680000.0,0.0
TDOC,ocf,2025-12-31,4,294357000.0,0.0
TDOC,ocf,2013-12-31,0,-6053000.0,
TDOC,ocf,2014-12-31,2,-11359000.0,
TGT,revenue,2011-01-29,4,67390000000.0,0.0
TGT,revenue,2012-01-28,4,69865000000.0,0.0
TGT,revenue,2013-02-02,4,73301000000.0,0.0
TGT,revenue,2014-02-01,4,72596000000.0,0.0
TGT,revenue,2015-01-31,4,72618000000.0,0.0
TGT,revenue,2017-01-28,4,69495000000.0,0.0
TGT,revenue,2018-02-03,4,71879000000.0,0.0
TGT,revenue,2019-02-02,4,75356000000.0,0.0
TGT,revenue,2020-02-01,4,78112000000.0,0.0
TGT,revenue,2021-01-30,4,93561000000.0,0.0
TGT,revenue,2022-01-29,4,106005000000.0,0.0
TGT,revenue,2023-01-28,4,109120000000.0,0.0
TGT,revenue,2024-02-03,4,107412000000.0,0.0
TGT,revenue,2025-02-01,4,106566000000.0,0.0
TGT,revenue,2026-01-31,4,104780000000.0,0.0
TGT,revenue,2016-01-30,4,73785000000.0,0.0
TGT,net_income,2021-01-30,4,4368000000.0,0.0
TGT,net_income,2022-01-29,4,6946000000.0,0.0
TGT,net_income,2023-01-28,4,2780000000.0,0.0
TGT,net_income,2024-02-03,4,4138000000.0,0.0
TGT,net_income,2025-02-01,4,4091000000.0,0.0
TGT,net_income,2026-01-31,4,3705000000.0,0.0
TGT,net_income,2011-01-29,4,2920000000.0,0.0
TGT,net_income,2012-01-28,4,2929000000.0,0.0
TGT,net_income,2013-02-02,4,2999000000.0,0.0
TGT,net_income,2014-02-01,4,1971000000.0,0.0
TGT,net_income,2015-01-31,4,-1636000000.0,0.0
TGT,net_income,2016-01-30,4,3363000000.0,0.0
TGT,net_income,2017-01-28,4,2737000000.0,0.0
TGT,net_income,2018-02-03,4,2934000000.0,0.0
TGT,net_income,2019-02-02,4,2937000000.0,0.0
TGT,net_income,2020-02-01,4,3281000000.0,0.0
TGT,ocf,2011-01-29,4,5271000000.0,0.0
TGT,ocf,2013-02-02,4,5325000000.0,0.0
TGT,ocf,2014-02-01,4,6520000000.0,0.0
TGT,ocf,2015-01-31,4,4439000000.0,0.1558909664338815
TGT,ocf,2016-01-30,4,5844000000.0,0.0
TGT,ocf,2017-01-28,4,5436000000.0,0.0
TGT,ocf,2018-02-03,4,6923000000.0,0.0
TGT,ocf,2019-02-02,4,5973000000.0,0.0
TGT,ocf,2020-02-01,4,7117000000.0,0.0
TGT,ocf,2021-01-30,4,10525000000.0,0.0
TGT,ocf,2022-01-29,4,8625000000.0,0.0
TGT,ocf,2023-01-28,4,4018000000.0,0.0
TGT,ocf,2024-02-03,4,8621000000.0,0.0
TGT,ocf,2025-02-01,4,7367000000.0,0.0
TGT,ocf,2026-01-31,4,6562000000.0,0.0
TGT,ocf,2012-01-28,4,5434000000.0,0.0
TJX,revenue,2011-01-29,4,21942193000.0,0.0
TJX,revenue,2012-01-28,4,23191455000.0,0.0
TJX,revenue,2013-02-02,4,25878372000.0,0.0
TJX,revenue,2014-02-01,4,27422696000.0,0.0
TJX,revenue,2015-01-31,4,29078407000.0,0.0
TJX,revenue,2016-01-30,4,30944938000.0,0.0
TJX,revenue,2017-01-28,4,33183744000.0,0.0
TJX,revenue,2018-02-03,4,35864664000.0,0.0
TJX,revenue,2019-02-02,4,38972934000.0,0.0
TJX,revenue,2020-02-01,4,41716977000.0,0.0
TJX,revenue,2021-01-30,4,32136962000.0,0.0
TJX,revenue,2022-01-29,4,48549982000.0,0.0
TJX,revenue,2023-01-28,4,49936000000.0,0.0
TJX,revenue,2024-02-03,4,54217000000.0,0.0
TJX,revenue,2025-02-01,4,56360000000.0,0.0
TJX,revenue,2026-01-31,4,60372000000.0,0.0
TJX,net_income,2013-02-02,4,1906687000.0,0.0
TJX,net_income,2014-02-01,4,2137396000.0,0.0
TJX,net_income,2015-01-31,4,2215128000.0,0.0
